state,county,business_closed,business_closed_date,business_closed_url,business_open,business_open_date,business_open_url,school_closed,school_closed_date,school_closed_url,school_open,school_open_date,school_open_url,college_closed,college_closed_date,college_closed_url,college_open,college_open_date,college_open_url,religion_closed,religion_closed_date,religion_closed_url,religion_open,religion_open_date,religion_open_url,lockdown_closed,lockdown_closed_date,lockdown_closed_url,lockdown_open,lockdown_open_date,lockdown_open_url
California,Marin County,Yes,2020-03-31,https://coronavirus.marinhhs.org,No,,,Yes,2020-03-14,https://www.marincounty.org/main/county-press-releases/press-releases/2020/hhs-schoolsuspension-031320,No,,,Yes,2020-03-16,https://www.marincounty.org/main/county-press-releases/press-releases/2020/hhs-schoolsuspension-031320,No,,,Yes,2020-03-31,https://coronavirus.marinhhs.org,No,,,Yes,2020-03-31,https://coronavirus.marinhhs.org,No,,
California,Mendocino County,Yes,2020-03-18,https://www.mendocinocounty.org/home/showdocument?id=33062,No,,,Yes,2020-03-17,https://www.mcoe.us,No,,,Yes,2020-03-20,https://edsource.org/2020/all-community-colleges-in-california-suspending-in-person-instruction/626491,No,,,Yes,2020-03-09,https://www.mendopres.org/page/2/,No,,,Yes,2020-03-18,https://www.mendocinocounty.org/home/showdocument?id=33062,No,,
California,Merced County,Yes,2020-03-20,https://www.co.merced.ca.us/DocumentCenter/View/23837/Health-Officer-Order-3-20-20?bidId=,No,,,Yes,2020-03-19,https://mercedcountytimes.com/merced-county-schools-to-close/,No,,,Yes,2020-03-18,https://www.mccd.edu/news/covid-19-update/index.html,No,,,Yes,2020-03-16,https://www.facebook.com/pg/gatewaymerced/posts/,No,,,Yes,2020-03-20,https://www.co.merced.ca.us/CivicAlerts.aspx?AID=1818,No,,
California,Monterey County,Yes,2020-03-18,https://www.co.monterey.ca.us/government/departments-a-h/health/diseases/2019-novel-coronavirus-2019-ncov/health-officer-shelter-in-place-order,No,,,Yes,2020-03-18,https://www.mpusd.net/apps/pages/index.jsp?uREC_ID=1688777&type=d&pREC_ID=1860707,No,,,Yes,2020-03-18,https://csumb.edu/health/coronavirus-information,No,,,Yes,2020-03-18,https://www.co.monterey.ca.us/Home/ShowDocument?id=87953,No,,,Yes,2020-03-18,https://www.co.monterey.ca.us/government/departments-a-h/health/diseases/2019-novel-coronavirus-2019-ncov/health-officer-shelter-in-place-order,No,,
California,Napa County,Yes,2020-03-17,https://www.expressnews.com/local-politics/article/Bay-Area-must-shelter-in-place-Only-15135014.php,No,,,Yes,2020-03-14,https://napavalleyregister.com/news/local/napa-school-district-cancels-classes-for-three-weeks-amid-coronavirus/article_b54ad381-66f9-59ec-87df-e8ccdbcf80fc.html#tracking-source=home-top-story-1,No,,,Yes,2020-03-16,https://napavalleyregister.com/news/local/napa-valley-college-to-suspend-classes-briefly-move-online-next/article_370373fc-226c-50f3-b31a-8ec6ee11d07f.html,No,,,Yes,2020-03-18,http://www.olphcalistoga.org/,No,,,Yes,2020-03-19,https://www.kqed.org/science/1959566/california-gov-gavin-newsom-orders-state-to-shelter-in-place,No,,
California,Nevada,Yes,2020-03-19,https://www.mynevadacounty.com/DocumentCenter/View/33838/COVID-19-PRESS-RELEASE-031820?bidId=,No,,,Yes,2020-03-13,https://www.kcra.com/article/nevada-county-schools-move-to-distance-learning-due-to-coronavirus-concerns/31502711#,No,,,Yes,2020-03-19,https://mailchi.mp/1c146f31a0fa/coronavirus-covid-19-information-and-update-258279?e=b2a37117e6,No,,,Yes,2020-03-19,https://www.mynevadacounty.com/DocumentCenter/View/34152/42720-Order-with-Guidance-Documents?bidId=,No,,,Yes,2020-03-19,https://www.mynevadacounty.com/DocumentCenter/View/34152/42720-Order-with-Guidance-Documents?bidId=,No,,
California,Orange County,Yes,2020-03-17,https://www.ocregister.com/2020/03/17/orange-county-expected-to-ban-all-gatherings-close-bars-and-limit-restaurants-to-take-out/,No,,,Yes,2020-03-16,https://www.ovsd.org/cms/lib/CA02208954/Centricity/Domain/56/Coronavirus%20Communication%2003-13.pdf,No,,,Yes,2020-03-16,https://www.wftv.com/news/local/orange-county/coronavirus-how-long-are-central-florida-schools-closed/ZL5FHRJ7ONFIXM7OQ3PXLLTSUE/,No,,,Yes,2020-03-17,https://www.ocregister.com/2020/03/17/orange-county-expected-to-ban-all-gatherings-close-bars-and-limit-restaurants-to-take-out/,No,,,Yes,2020-03-17,https://www.ocregister.com/2020/03/17/orange-county-expected-to-ban-all-gatherings-close-bars-and-limit-restaurants-to-take-out/,No,,
California,Placer County,Yes,2020-03-20,https://www.placer.ca.gov/6477/COVID-19-Directive-to-stay-at-home,No,,,Yes,2020-03-18,https://www.rcsdk8.org/article/rcsd-parentguardian-communication,No,,,Yes,2020-03-18,https://us7.campaign-archive.com/?e=&u=ae09b43121e409e29ef6d909e&id=cbed16c576,No,,,Yes,2020-03-18,https://www.facebook.com/pg/granitebaysda/posts/,No,,,Yes,2020-03-20,https://www.placer.ca.gov/DocumentCenter/View/43269/PlacerCounty-COVID-19-Directive,No,,
California,Riverside County,Yes,2020-03-19,https://www.gov.ca.gov/2020/03/19/governor-gavin-newsom-issues-stay-at-home-order/,No,,,Yes,2020-03-14,https://www.rivcoph.org/Portals/0/Documents/CoronaVirus/31320Schoolclosurenewsrelease.pdf,No,,,Yes,2020-03-14,https://www.rivcoph.org/Portals/0/Documents/CoronaVirus/31320Schoolclosurenewsrelease.pdf,No,,,Yes,2020-03-16,https://www.rivcoph.org/Portals/0/Documents/CoronaVirus/SharpMFD_20200316.pdf,No,,,Yes,2020-03-19,https://www.rivcoph.org/Portals/0/Documents/CoronaVirus/3.20.20_Statement_of_support_gov_order.pdf,No,,
California,Sacramento County,Yes,2020-03-19,https://www.saccounty.net/COVID-19/Documents/20200319_HO_Signed_Stay_at_Home_Order.pdf,No,,,Yes,2020-03-07,http://www.egusd.net/wp-content/uploads/2020/03/03-07-2020-Community-Letter.pdf,No,,,Yes,2020-03-14,https://www.csus.edu/news/articles/2020/3/12/University-shifting-to-online-courses-in-COVID-19-response.shtml,No,,,Yes,2020-03-19,https://www.saccounty.net/news/latest-news/Pages/SacCountyHealthOfficerIssuesCOVID-19Order.aspx,No,,,Yes,2020-03-19,https://www.saccounty.net/news/latest-news/Pages/SacCountyHealthOfficerIssuesCOVID-19Order.aspx,No,,
California,San Bernardino County,Yes,2020-03-17,https://ktla.com/news/local-news/san-bernardino-county-closes-bars-theaters-and-gyms-bans-dining-out-as-3rd-virus-case-confirmed/,No,,,Yes,2020-03-13,https://www.sbcusd.com/emergency_notification_center/emergency_notification,No,,,Yes,2020-03-13,https://www.sbsun.com/2020/03/13/crafton-hills-san-bernardino-valley-colleges-to-move-classes-online-due-to-coronavirus-concerns/,No,,,Yes,2020-03-17,https://kesq.com/news/coronavirus/2020/03/17/diocese-suspends-all-church-services-weddings-in-riverside-san-bernardino-counties/,No,,,Yes,2020-03-19,https://www.kqed.org/science/1959566/california-gov-gavin-newsom-orders-state-to-shelter-in-place,No,,
California,San Diego County,Yes,2020-03-19,https://covid19.ca.gov/stay-home-except-for-essential-needs/,No,,,Yes,2020-03-16,https://www.sdcountyemergency.com/content/oesemergency/en-us/updates/covid-19-related-school-closures-and-guidelines-for-parents.html,No,,,Yes,2020-03-20,http://adminrecords.ucsd.edu/Notices/2020/2020-3-20-4.html,No,,,Yes,2020-03-12,https://www.kpbs.org/news/2020/mar/13/san-diego-religious-communities-deal-covid-19/,No,,,Yes,2020-03-29,https://www.sandiegocounty.gov/content/dam/sdc/hhsa/programs/phs/Epidemiology/HealthOfficerOrderCOVID19.pdf,No,,
California,San Francisco County,Yes,2020-03-17,https://www.expressnews.com/local-politics/article/Bay-Area-must-shelter-in-place-Only-15135014.php,No,,,Yes,2020-03-13,https://www.sfchronicle.com/education/article/San-Francisco-school-district-closes-elementary-15126069.php,No,,,Yes,2020-03-10,https://www.sfexaminer.com/news/archbishop-riordan-to-stay-closed-for-two-weeks-after-student-tests-positive-for-coronavirus/,No,,,Yes,2020-03-15,https://www.sfchronicle.com/bayarea/article/Bay-Area-places-of-worship-weigh-coronavirus-15130856.php,No,,,Yes,2020-03-17,https://www.expressnews.com/local-politics/article/Bay-Area-must-shelter-in-place-Only-15135014.php,No,,
California,San Luis Obispo County,Yes,2020-03-19,https://www.emergencyslo.org/en/covid-status.aspx,No,,,Yes,2020-03-13,https://www.sanluisobispo.com/news/local/education/article241180266.html,No,,,Yes,2020-03-13,https://www.sanluisobispo.com/news/local/education/article241180266.html,No,,,Yes,2020-03-19,https://www.emergencyslo.org/en/emergency-proclamations-declarations-and-orders.aspx,No,,,Yes,2020-03-21,https://www.emergencyslo.org/en/emergency-proclamations-declarations-and-orders.aspx,No,,
California,San Mateo County,Yes,2020-03-17,https://www.expressnews.com/local-politics/article/Bay-Area-must-shelter-in-place-Only-15135014.php,No,,,Yes,2020-03-16,https://www.smdailyjournal.com/coronavirus/schools-prepare-to-close/article_a579101a-64e3-11ea-a3f5-9ff474e1a49e.html,No,,,Yes,2020-03-11,https://www.smdailyjournal.com/coronavirus/schools-prepare-to-close/article_a579101a-64e3-11ea-a3f5-9ff474e1a49e.html,No,,,Yes,2020-03-13,https://patch.com/california/redwoodcity-woodside/coronavirus-san-mateo-county-bans-mass-gatherings,No,,,Yes,2020-03-17,https://www.expressnews.com/local-politics/article/Bay-Area-must-shelter-in-place-Only-15135014.php,No,,
California,Santa Barbara County,Yes,2020-03-20,https://keyt.com/health/coronavirus/2020/03/19/santa-barbara-county-prohibits-large-gatherings-orders-residents-75-and-older-to-shelter-in-home/,No,,,Yes,2020-03-16,https://www.independent.com/2020/03/13/santa-barbara-county-k-12-schools-closing-amid-coronavirus-pandemic/,No,,,Yes,2020-03-11,https://chancellor.ucsb.edu/memos/2020-03-10-covid-19-response-update-and-winterspring-quarter-guidance,No,,,Yes,2020-03-14,https://www.noozhawk.com/article/worship_services_in_santa_barbara_abruptly_enter_the_virtual_world_20200314,No,,,Yes,2020-03-19,https://www.kqed.org/science/1959566/california-gov-gavin-newsom-orders-state-to-shelter-in-place,No,,
California,Santa Clara County,Yes,2020-03-17,https://www.sfchronicle.com/bayarea/article/Bay-Area-coronavirus-decision-Behind-the-scenes-15148425.php,No,,,Yes,2020-03-16,https://www.nbcbayarea.com/news/local/oakland-school-closes-over-potential-coronavirus-exposure/2248347/,No,,,Yes,2020-03-09,https://paloaltoonline.com/news/2020/03/06/stanford-cancels-in-person-classes-two-students-possibly-exposed-to-coronavirus-in-self-isolation,No,,,Yes,2020-03-11,https://www.nbcbayarea.com/news/coronavirus/santa-clara-county-bans-mass-gatherings-after-coronavirus-death/2251123/,No,,,Yes,2020-03-17,https://www.expressnews.com/local-politics/article/Bay-Area-must-shelter-in-place-Only-15135014.php,No,,
California,Santa Cruz County,Yes,2020-03-17,https://www.santacruzhealth.org/Portals/7/Pdfs/Coronavirus/Shelter%20in%20Place%20Order%20March%2016%202020.pdf,No,,,Yes,2020-03-11,https://news.ucsc.edu/2020/03/urgent-ucsc-suspending-in-person-classes-in-response-to-covid19.html,No,,,Yes,2020-03-16,http://www.santacruzhealth.org/Portals/7/Pdfs/Coronavirus/3-13-20%20Interim%20Social%20Distancing%20Guidance%20.pdf,No,,,Yes,2020-03-17,https://www.santacruzhealth.org/Portals/7/Pdfs/Coronavirus/Shelter%20in%20Place%20Order%20March%2016%202020.pdf,No,,,Yes,2020-03-17,https://www.santacruzhealth.org/Portals/7/Pdfs/Coronavirus/Shelter%20in%20Place%20Order%20March%2016%202020.pdf,No,,
California,Shasta County,Yes,2020-03-12,https://www.redding.com/story/news/2020/03/15/california-gavin-newsom-calls-closure-all-bars-wineries-coronavirus-covid-19/5055685002/,No,,,Yes,2020-03-16,https://www.redding.com/story/news/2020/03/16/coronavirus-shasta-county-redding-school-closures/5056853002/,No,,,Yes,2020-03-13,https://www.redding.com/story/news/local/2020/03/13/coronavirus-update-modoc-county-declares-local-emergency-california/5041627002/,No,,,Yes,2020-03-12,https://www.redding.com/story/news/local/2020/03/12/coronavirus-bethel-redding-cancel-in-person-services-mission-trips/5037232002/,No,,,Yes,2020-03-19,https://krcrtv.com/news/local/ca-governor-gavin-newsom-declares-statewide-shelter-in-place-order-explained,No,,
California,Solano County,Yes,2020-03-17,https://www.expressnews.com/local-politics/article/Bay-Area-must-shelter-in-place-Only-15135014.php,No,,,Yes,2020-03-16,https://www.kcra.com/article/solano-county-schools-to-close-for-2-weeks-due-to-coronavirus-concerns/31493604,No,,,Yes,2020-03-16,https://www.davisenterprise.com/local-news/uc-davis-suspends-campus-operations/,No,,,Yes,2020-03-22,https://www.facebook.com/SolanoValleyChurch/,No,,,Yes,2020-03-19,https://www.kqed.org/science/1959566/california-gov-gavin-newsom-orders-state-to-shelter-in-place,No,,
California,Sonoma County,Yes,2020-03-18,http://sonomacounty.ca.gov/CAO/Press-Releases/Health-Officer-Orders-County-Residents-Shelter-in-Place/,No,,,Yes,2020-03-14,https://www.scoe.org/files/03_14_20_Press_Release_-_Temporary_suspension_of_Sonoma_County_Schools.pdf,No,,,Yes,2020-03-12,https://www.pressdemocrat.com/news/10814765-181/sonoma-state-university-suspends-face-to-face,No,,,Yes,2020-03-12,https://www.pressdemocrat.com/news/10814765-181/sonoma-state-university-suspends-face-to-face,No,,,Yes,2020-03-12,http://sonomacounty.ca.gov/CAO/Press-Releases/Health-Officer-Orders-County-Residents-Shelter-in-Place/,No,,
California,Ventura County,Yes,2020-03-20,https://s30623.pcdn.co/wp-content/uploads/2020/03/StayWellAtHomeOrder.pdf,No,,,Yes,2020-03-16,https://keyt.com/news/ventura-county/2020/03/13/ventura-county-schools-to-close-next-week/,No,,,Yes,2020-03-11,https://chancellor.ucla.edu/messages/uclas-transition-online-instruction/,No,,,Yes,2020-03-18,https://www.citychurchca.com/covid-19,No,,,Yes,2020-03-20,https://s30623.pcdn.co/wp-content/uploads/2020/03/StayWellAtHomeOrder.pdf,No,,
California,Yolo County,Yes,2020-03-19,https://www.yolocounty.org/Home/ShowDocument?id=62364,No,,,Yes,2020-03-16,https://www.sacbee.com/community/yolo/article241182681.html,No,,,Yes,2020-03-16,https://twitter.com/WCCNewsToday,No,,,Yes,2020-03-17,https://www.holyrosary.com,No,,,Yes,2020-03-19,https://www.cityofdavis.org/Home/Components/News/News/5948/,No,,
Colorado,Adams County,Yes,2020-03-26,https://www.cpr.org/2020/03/25/polis-announces-statewide-stay-at-home-order/,No,,,Yes,2020-03-13,https://chalkbeat.org/posts/co/2020/03/12/colorado-coronavirus-school-closures/,No,,,Yes,2020-03-14,https://www.cpr.org/2020/03/11/cu-boulder-cancels-in-person-classes-for-remainder-of-semester/,No,,,Yes,2020-03-17,https://www.facebook.com/adventwestminsterco/videos/1013753682358766/,No,,,Yes,2020-03-26,https://www.colorado.gov/governor/news/gov-polis-announces-statewide-stay-home-order-provides-update-colorado-response-covid-19,No,,
Colorado,Arapahoe County,Yes,2020-03-26,https://www.arapahoegov.com/covid19,No,,,Yes,2020-03-21,https://www.denverpost.com/2020/03/18/colorado-schools-closed-coronavirus-2/,No,,,Yes,2020-03-14,https://www.cpr.org/2020/03/11/cu-boulder-cancels-in-person-classes-for-remainder-of-semester/,No,,,Yes,2020-03-13,https://www.9news.com/mobile/article/news/health/coronavirus/colorado-churches-mosques-cancel-services-due-to-covid-19/73-c25f67fd-f28c-4f8b-81c1-bbaf1e36d48b,No,,,Yes,2020-03-26,https://www.colorado.gov/governor/news/gov-polis-announces-statewide-stay-home-order-provides-update-colorado-response-covid-19,No,,
Colorado,Boulder County,Yes,2020-03-26,https://www.bouldercounty.org/news/three-metro-denver-public-health-departments-rescind-stay-at-home-orders-after-state-order-implemented/,No,,,Yes,2020-03-13,https://www.bvsd.org/about/news/news-article/~board/district-news/post/all-field-trips-and-non-essential-activities-canceled-1584060348042,No,,,Yes,2020-03-11,https://www.cpr.org/2020/03/11/cu-boulder-cancels-in-person-classes-for-remainder-of-semester/,No,,,Yes,2020-03-15,https://www.instagram.com/p/B9u9bhmBaUU/,No,,,Yes,2020-04-02,https://drive.google.com/file/d/1hSyVD4wlb6evhqqrbEgypcgKMr6i8SOX/view,No,,
Colorado,Denver County,Yes,2020-03-26,https://www.larimer.org/sites/default/files/uploads/2020/sixth-public-health-order-stay-at-home.pdf,No,,,Yes,2020-03-11,https://www.denverpost.com/2020/03/11/colorado-schools-closed-coronavirus/,No,,,Yes,2020-03-13,https://www.denverpost.com/2020/03/11/colorado-schools-closed-coronavirus/,No,,,Yes,2020-03-15,https://www.cpr.org/2020/03/13/colorado-coronavirus-churches-temples-faith-cancel-services/,No,,,Yes,2020-03-26,https://www.larimer.org/sites/default/files/uploads/2020/sixth-public-health-order-stay-at-home.pdf,No,,
Colorado,Douglas County,Yes,2020-03-25,https://www.denverpost.com/2020/04/01/colorado-stay-at-home-violations-coronavirus/,No,,,Yes,2020-03-13,https://www.dcsdk12.org/about/our_district/news/additional_information_regarding_d_c_s_d_closure,No,,,Yes,2020-03-23,https://www.denverpost.com/2020/03/11/colorado-schools-closed-coronavirus/,No,,,Yes,2020-03-13,https://www.9news.com/article/news/health/coronavirus/colorado-churches-mosques-cancel-services-due-to-covid-19/73-c25f67fd-f28c-4f8b-81c1-bbaf1e36d48b,No,,,Yes,2020-03-25,https://www.denverpost.com/2020/03/25/douglas-county-colorado-stay-home-order-republicans/,No,,
Colorado,El Paso County,Yes,2020-03-26,https://www.cpr.org/2020/03/31/colorado-coronavirus-tips-which-businesses-are-essential-which-are-not-and-how-to-report-it/,No,,,Yes,2020-03-16,https://www.lewispalmer.org/cms/lib/CO01900635/Centricity/Domain/4/Coronavirus%20Communication%20March%2012.pdf,No,,,Yes,2020-03-26,https://www.ppcc.edu/office-president/presidential-communication-2/coronavirus,No,,,Yes,2020-03-13,https://www.9news.com/article/news/health/coronavirus/colorado-churches-mosques-cancel-services-due-to-covid-19/73-c25f67fd-f28c-4f8b-81c1-bbaf1e36d48b,No,,,Yes,2020-03-26,https://www.elpasoco.com/governor-announces-statewide-stay-home-order-effective-march-26/,No,,
Colorado,Jefferson County,Yes,2020-03-26,https://www.cpr.org/2020/03/31/colorado-coronavirus-tips-which-businesses-are-essential-which-are-not-and-how-to-report-it/,No,,,Yes,2020-03-16,https://denver.cbslocal.com/2020/03/13/coronavirus-jeffco-schools-jefferson-county-public-schools-remote-learning-work-plan/,No,,,Yes,2020-03-16,http://view.communications.cu.edu/?qs=c42033c40236510afe322576a30f8256c27928d827525dc4e1b38a5119eb855ac42e736943deb2be8421f765867023426fb275e4d993c86bd2cadbae17c1471cc04e70d1913a6317b41db19fc697da26,No,,,Yes,2020-03-18,https://www.facebook.com/pg/Bergenparkchurch/posts/,No,,,Yes,2020-03-26,https://www.cpr.org/2020/03/31/colorado-coronavirus-tips-which-businesses-are-essential-which-are-not-and-how-to-report-it/,No,,
Colorado,La Plata County ,Yes,2020-03-19,https://www.cpr.org/2020/03/19/polis-bans-haircuts-massages-elective-surgeries-and-more-as-covid-19-fight-wages-on/,No,,,Yes,2020-03-23,https://www.cpr.org/2020/03/18/polis-closes-all-of-colorados-schools-until-at-least-april-17/,No,,,Yes,2020-03-16,https://www.denverpost.com/2020/03/11/colorado-schools-closed-coronavirus/,No,,,Yes,2020-03-18,https://coloradosun.com/2020/03/18/colorado-ski-season-ends-gathering-limitations/,No,,,Yes,2020-03-25,https://www.finra.org/rules-guidance/key-topics/covid-19/shelter-in-place,No,,
Colorado,Larimer County,Yes,2020-03-26,https://www.larimer.org/sites/default/files/uploads/2020/sixth-public-health-order-stay-at-home.pdf,No,,,Yes,2020-03-23,https://www.colorado.gov/governor/news/colorado-takes-further-action-address-public-health-threat-covid-19,No,,,Yes,2020-03-23,https://president.colostate.edu/message-on-covid19/,No,,,Yes,2020-03-19,https://drive.google.com/file/d/1HUzC0UCDruFZF4JxedwMMgo-r-_fWF66/view,No,,,Yes,2020-03-26,https://www.larimer.org/sites/default/files/uploads/2020/sixth-public-health-order-stay-at-home.pdf,No,,
Colorado,Montrose County,Yes,2020-03-25,https://coloradosun.com/2020/03/25/colorado-staty-at-home-order-coronavirus/,No,,,Yes,2020-04-13,https://www.montrosecounty.net/CivicAlerts.aspx?AID=664,No,,,Yes,2020-04-13,https://www.montrosecounty.net/CivicAlerts.aspx?AID=664,No,,,Yes,2020-03-25,https://www.montrosecounty.net/CivicAlerts.aspx?AID=664,No,,,Yes,2020-03-25,https://www.finra.org/rules-guidance/key-topics/covid-19/shelter-in-place,No,,
